"grid","D","K"
"1010-1001-1101-0011",7.90962702224976e-10,30.2356712827264
"1010-1001-1101-0100",1.97382579439699e-10,32.2382862826102
"1010-1001-1101-0101",6.21654858322419e-11,33.90509522287
"1010-1001-1101-0110",8.56565910776052e-11,33.4426447811164
"1010-1001-1101-0111",6.70642407065799e-10,30.4737372362025
"1010-1001-1101-1000",4.01067650530593e-11,34.5373634383695
"1010-1001-1101-1001",1.39227770112763e-10,32.7418339517087
"1010-1001-1101-1010",7.24786539887429e-11,33.6836528806202
"1010-1001-1101-1011",6.48583686286616e-10,30.5219882124826
"1010-1001-1101-1100",1.42951969724833e-10,32.7037504499772
"1010-1001-1101-1101",3.97056974025287e-10,31.2299349131773
"1010-1001-1101-1110",1.87928841962906e-10,32.3090944506964
"1010-1001-1101-1111",7.44839922413958e-10,30.3223505473987
"1010-1001-1110-0000",1.75896812446989e-10,32.4045516099443
"1010-1001-1110-0001",6.07331013660612e-11,33.9387260007513
"1010-1001-1110-0010",1.69594320795794e-10,32.4571930896855
"1010-1001-1110-0011",2.42072974784536e-10,31.9438389241449
"1010-1001-1110-0100",3.69555192274618e-10,31.3334911050039
"1010-1001-1110-0101",1.4237901593836e-10,32.7095444137522
"1010-1001-1110-0110",2.655640800299e-10,31.810220926689
"1010-1001-1110-0111",7.53434229211042e-11,33.6277274660222
"1010-1001-1110-1000",3.39475118484823e-10,31.4559751115289
"1010-1001-1110-1001",1.84204642350837e-10,32.3379715279865
"1010-1001-1110-1010",6.76085468037285e-11,33.7840034059526
"1010-1001-1110-1011",1.18028480013289e-10,32.9801459281313
"1010-1001-1110-1100",3.0853561401532e-10,31.5938439207703
"1010-1001-1110-1101",3.5379896314663e-10,31.3963511288424
"1010-1001-1110-1110",2.11706424101506e-10,32.1372159011683
"1010-1001-1110-1111",2.92206431100861e-10,31.6722930184556
"1010-1001-1111-0000",8.68024986505497e-11,33.4234724718415
"1010-1001-1111-0001",5.35711790351578e-11,34.1197519954268
"1010-1001-1111-0010",2.35770483133341e-10,31.9818978348929
"1010-1001-1111-0011",1.07915845682053e-09,29.7874461373671
"1010-1001-1111-0100",1.21466202732122e-10,32.9387260007513
"1010-1001-1111-0101",9.16726058355641e-11,33.3447183604271
"1010-1001-1111-0110",1.7131318215521e-10,32.4426447811164
"1010-1001-1111-0111",1.67331153339228e-09,29.154646785873
"1010-1001-1111-1000",4.23985801989484e-11,34.4571930896855
"1010-1001-1111-1001",1.27195740596845e-10,32.8722305889644
"1010-1001-1111-1010",6.38843471916587e-11,33.8657465553942
"1010-1001-1111-1011",6.65199346094312e-10,30.4854941984489
"1010-1001-1111-1100",4.19402171697706e-10,31.1509466170304
"1010-1001-1111-1101",2.91347000421152e-10,31.676542491457
"1010-1001-1111-1110",1.98528487012643e-10,32.2299349131773
"1010-1001-1111-1111",1.64752861300103e-09,29.1770493329252
"1010-1010-0000-0000",1.64552327474838e-09,29.1788064214914
"1010-1010-0000-0001",1.39772076209912e-09,29.4142766873885
"1010-1010-0000-0010",1.08345561021907e-09,29.7817128073647
"1010-1010-0000-0011",1.13788621993394e-09,29.7109965477861
"1010-1010-0000-0100",1.86238628292813e-09,29.0002005164997
"1010-1010-0000-0101",3.50934194214269e-10,31.4080804214246
"1010-1010-0000-0110",2.74158386826984e-10,31.7642713408285
"1010-1010-0000-0111",4.23985801989484e-10,31.1352649947982
"1010-1010-0000-1000",6.27670873080378e-10,30.5692726863243
"1010-1010-0000-1001",4.50055199273972e-10,31.0491789900203
"1010-1010-0000-1010",5.89282969386735e-10,30.6603203767895
"1010-1010-0000-1011",4.38309646651291e-10,31.0873305177345
"1010-1010-0000-1100",2.5439148119369e-10,31.8722305889644
"1010-1010-0000-1101",5.48603250547204e-10,30.7635177785022
"1010-1010-0000-1110",1.43524923511305e-10,32.6979796621193
"1010-1010-0000-1111",5.75245601618165e-10,30.6951029013637
"1010-1010-0001-0000",1.57390405143934e-09,29.2430052602386
"1010-1010-0001-0001",3.95624589559106e-09,27.9132207561691
"1010-1010-0001-0010",1.6615659807696e-09,29.1648092704122
"1010-1010-0001-0011",2.6318632181604e-09,28.5012683419684
"1010-1010-0001-0100",5.00761609376769e-10,30.8951569858139
"1010-1010-0001-0101",9.9693958846176e-10,29.9017748645784
"1010-1010-0001-0110",2.76163725079637e-10,31.7537571190845
"1010-1010-0001-0111",1.42550902074302e-09,29.3858756851839
"1010-1010-0001-1000",1.0828826564326e-10,33.1044040310934
"1010-1010-0001-1001",1.4848097376429e-09,29.3270747769298
"1010-1010-0001-1010",2.12565854781214e-10,32.1313710786937
"1010-1010-0001-1011",1.05824564361429e-09,29.815678304332
"1010-1010-0001-1100",1.15163711080927e-10,33.0155947641356
"1010-1010-0001-1101",5.17950222970937e-10,30.8464674928993
"1010-1010-0001-1110",8.47971603978968e-11,33.4571930896855
"1010-1010-0001-1111",5.58916418703705e-10,30.7366483927055
"1010-1010-0010-0000",9.84621082052606e-10,29.9197123189422
"1010-1010-0010-0001",9.84907558945842e-10,29.9192926258364
"1010-1010-0010-0010",2.18839698743086e-09,28.7674783791802
"1010-1010-0010-0011",1.10780614614414e-09,29.7496474062317
"1010-1010-0010-0100",1.18630081489085e-09,29.6508829679446
"1010-1010-0010-0101",2.8704984702261e-10,31.6979796621193
"1010-1010-0010-0110",5.12507161999451e-10,30.8617087832626
"1010-1010-0010-0111",4.06510711502079e-10,31.1959875812539
"1010-1010-0010-1000",2.0397154798413e-10,32.1909130243481
"1010-1010-0010-1001",2.95357676926458e-10,31.6568178379464
"1010-1010-0010-1010",4.56357690925167e-10,31.0291159037892
"1010-1010-0010-1011",5.35425313458342e-10,30.7985956015693
"1010-1010-0010-1100",2.51240235368093e-10,31.8902134228698
"1010-1010-0010-1101",4.97037409764699e-10,30.9059265078489
"1010-1010-0010-1110",1.16023141760636e-10,33.0048683575425
"1010-1010-0010-1111",4.75551642771989e-10,30.9696789290802
"1010-1010-0011-0000",1.06196984322636e-09,29.8106100554953
"1010-1010-0011-0001",2.35569949308076e-09,28.6611973417676
"1010-1010-0011-0010",1.94575105885985e-09,28.9370257117614
"1010-1010-0011-0011",2.51870484533212e-09,28.5646707843653
"1010-1010-0011-0100",4.05364803929135e-10,31.2000601175952
"1010-1010-0011-0101",4.3315306257304e-10,31.1044040310934
"1010-1010-0011-0110",9.9321538884969e-10,29.9071743341117
"1010-1010-0011-0111",2.35569949308076e-09,28.6611973417676
"1010-1010-0011-1000",6.33113934051864e-11,33.8787438959231
"1010-1010-0011-1001",9.9321538884969e-10,29.9071743341117
"1010-1010-0011-1010",6.76085468037285e-11,33.7840034059526
"1010-1010-0011-1011",1.94575105885985e-09,28.9370257117614
"1010-1010-0011-1100",1.35790047393929e-10,32.7779032064162
"1010-1010-0011-1101",4.05364803929135e-10,31.2000601175952
"1010-1010-0011-1110",6.33113934051864e-11,33.8787438959231
"1010-1010-0011-1111",1.06196984322636e-09,29.8106100554953
"1010-1010-0100-0000",1.94546458196661e-09,28.9372381383305
"1010-1010-0100-0001",5.3628474413805e-10,30.7962817357311
"1010-1010-0100-0010",1.12098408323301e-09,29.7325870604137
"1010-1010-0100-0011",1.07085062691668e-09,29.7985956015693
"1010-1010-0100-0100",2.37317458356817e-09,28.650534617094
"1010-1010-0100-0101",3.54658393826339e-10,31.3928508561002
"1010-1010-0100-0110",4.46044522768667e-10,31.0620932262354
"1010-1010-0100-0111",2.96503584499403e-10,31.6512314029278
"1010-1010-0100-1000",5.70661971326386e-10,30.7066445232464
"1010-1010-0100-1001",3.08249137122084e-10,31.5951840927579
"1010-1010-0100-1010",4.0794309596826e-10,31.1909130243481
"1010-1010-0100-1011",4.34871923932457e-10,31.098690379899
"1010-1010-0100-1100",2.56969773232816e-10,31.8576822803952
"1010-1010-0100-1101",3.59814977904589e-10,31.3720257064229
"1010-1010-0100-1110",1.4237901593836e-10,32.7095444137522
"1010-1010-0100-1111",3.39188641591587e-10,31.4571930896855
"1010-1010-0101-0000",9.08704705345029e-10,30.0354693996105
"1010-1010-0101-0001",1.20377590537825e-09,29.6297860086414
"1010-1010-0101-0010",2.3465322324972e-09,28.6668225762988
"1010-1010-0101-0011",3.48756969825674e-09,28.0951308048367
"1010-1010-0101-0100",6.22800765895364e-10,30.5805102302872
"1010-1010-0101-0101",1.05538087468193e-09,29.8195891092231
"1010-1010-0101-0110",4.9990217869706e-10,30.8976351342175
"1010-1010-0101-0111",1.20377590537825e-09,29.6297860086414
"1010-1010-0101-1000",1.22898587198303e-10,32.9218126178149
"1010-1010-0101-1001",4.9990217869706e-10,30.8976351342175
"1010-1010-0101-1010",4.57790075391348e-10,31.0245947623865
"1010-1010-0101-1011",2.3465322324972e-09,28.6668225762988
"1010-1010-0101-1100",1.40373677685708e-10,32.7300085163119
"1010-1010-0101-1101",6.22800765895364e-10,30.5805102302872
"1010-1010-0101-1110",1.22898587198303e-10,32.9218126178149
"1010-1010-0101-1111",9.08704705345029e-10,30.0354693996105
"1010-1010-0110-0000",6.11628167059154e-10,30.6066261008066
"1010-1010-0110-0001",7.99270532128824e-10,30.2205970485979
"1010-1010-0110-0010",1.58851437299438e-09,29.2296747102654
"1010-1010-0110-0011",1.19317626032851e-09,29.6425456750616
"1010-1010-0110-0100",9.25893318939197e-10,30.0084349725627
"1010-1010-0110-0101",2.35484006240105e-10,31.9836518716328
"1010-1010-0110-0110",8.02135301061186e-10,30.2154353434822
"1010-1010-0110-0111",9.27325703405378e-10,30.0062048051053
"1010-1010-0110-1000",1.84204642350837e-10,32.3379715279865
"1010-1010-0110-1001",1.91080087788504e-10,32.2851035041299
"1010-1010-0110-1010",3.26297181395961e-10,31.5130944236064
"1010-1010-0110-1011",4.04791850142663e-10,31.2021007049805
"1010-1010-0110-1100",2.05117455557075e-10,32.1828306780502
"1010-1010-0110-1101",3.01373691684417e-10,31.6277274660222
"1010-1010-0110-1110",1.01985773992065e-10,33.1909130243481
"1010-1010-0110-1111",3.13692198093571e-10,31.5699313008259
"1010-1010-0111-0000",5.58916418703705e-10,30.7366483927055
"1010-1010-0111-0001",1.42550902074302e-09,29.3858756851839
"1010-1010-0111-0010",1.05824564361429e-09,29.815678304332
"1010-1010-0111-0011",2.6318632181604e-09,28.5012683419684
"1010-1010-0111-0100",5.17950222970937e-10,30.8464674928993
"1010-1010-0111-0101",9.9693958846176e-10,29.9017748645784
"1010-1010-0111-0110",1.4848097376429e-09,29.3270747769298
"1010-1010-0111-0111",3.95624589559106e-09,27.9132207561691
"1010-1010-0111-1000",8.47971603978968e-11,33.4571930896855
"1010-1010-0111-1001",2.76163725079637e-10,31.7537571190845
"1010-1010-0111-1010",2.12565854781214e-10,32.1313710786937
"1010-1010-0111-1011",1.6615659807696e-09,29.1648092704122
"1010-1010-0111-1100",1.15163711080927e-10,33.0155947641356
"1010-1010-0111-1101",5.00761609376769e-10,30.8951569858139
"1010-1010-0111-1110",1.0828826564326e-10,33.1044040310934
"1010-1010-0111-1111",1.57390405143934e-09,29.2430052602386
"1010-1010-1000-0000",6.50589024539269e-10,30.5175344646076
"1010-1010-1000-0001",1.62145921571654e-10,32.5219882124826
"1010-1010-1000-0010",4.23985801989484e-10,31.1352649947982
"1010-1010-1000-0011",4.85005380248781e-10,30.9412801974188
"1010-1010-1000-0100",5.50035635013384e-10,30.759755859706
"1010-1010-1000-0101",1.75896812446989e-10,32.4045516099443
"1010-1010-1000-0110",9.22455596220364e-11,33.3357295771999
"1010-1010-1000-0111",2.43791836143953e-10,31.9336311336285
"1010-1010-1000-1000",7.96692240089699e-10,30.2252584259678
"1010-1010-1000-1001",2.97649492072347e-10,31.6456665164103
"1010-1010-1000-1010",3.85597898295841e-10,31.2721837607042
"1010-1010-1000-1011",2.81606786051123e-10,31.7255988489739
"1010-1010-1000-1100",3.98489358491468e-10,31.2247397507722
"1010-1010-1000-1101",7.84373733680545e-10,30.2477397240566
"1010-1010-1000-1110",2.40640590318356e-10,31.9524009376484
"1010-1010-1000-1111",3.09108567801793e-10,31.5911673058265
"1010-1010-1001-0000",3.13692198093571e-10,31.5699313008259
"1010-1010-1001-0001",9.27325703405378e-10,30.0062048051053
"1010-1010-1001-0010",4.04791850142663e-10,31.2021007049805
"1010-1010-1001-0011",1.19317626032851e-09,29.6425456750616
"1010-1010-1001-0100",3.01373691684417e-10,31.6277274660222
"1010-1010-1001-0101",2.35484006240105e-10,31.9836518716328
"1010-1010-1001-0110",1.91080087788504e-10,32.2851035041299
"1010-1010-1001-0111",7.99270532128824e-10,30.2205970485979
"1010-1010-1001-1000",1.01985773992065e-10,33.1909130243481
"1010-1010-1001-1001",8.02135301061186e-10,30.2154353434822
"1010-1010-1001-1010",3.26297181395961e-10,31.5130944236064
"1010-1010-1001-1011",1.58851437299438e-09,29.2296747102654
"1010-1010-1001-1100",2.05117455557075e-10,32.1828306780502
"1010-1010-1001-1101",9.25893318939197e-10,30.0084349725627
"1010-1010-1001-1110",1.84204642350837e-10,32.3379715279865
"1010-1010-1001-1111",6.11628167059154e-10,30.6066261008066
"1010-1010-1010-0000",6.20222473856238e-10,30.5864951457004
"1010-1010-1010-0001",2.89628139061735e-10,31.6850791734115
"1010-1010-1010-0010",7.15905756197108e-10,30.3795112692278
"1010-1010-1010-0011",4.70395058693738e-10,30.9854080435367
"1010-1010-1010-0100",5.93007168998805e-10,30.6512314029278
"1010-1010-1010-0101",3.50647717321033e-10,31.4092586126218
"1010-1010-1010-0110",2.33765144880688e-10,31.994221113343
"1010-1010-1010-0111",2.89628139061735e-10,31.6850791734115
"1010-1010-1010-1000",3.88176190334967e-10,31.2625693190733
"1010-1010-1010-1001",2.33765144880688e-10,31.994221113343
"1010-1010-1010-1010",8.35366620676578e-10,30.1568714509875
"1010-1010-1010-1011",7.15905756197108e-10,30.3795112692278
"1010-1010-1010-1100",1.87355888176434e-10,32.3134996298164
"1010-1010-1010-1101",5.93007168998805e-10,30.6512314029278
"1010-1010-1010-1110",3.88176190334967e-10,31.2625693190733
"1010-1010-1010-1111",6.20222473856238e-10,30.5864951457004
"1010-1010-1011-0000",4.75551642771989e-10,30.9696789290802
"1010-1010-1011-0001",4.06510711502079e-10,31.1959875812539
"1010-1010-1011-0010",5.35425313458342e-10,30.7985956015693
"1010-1010-1011-0011",1.10780614614414e-09,29.7496474062317
"1010-1010-1011-0100",4.97037409764699e-10,30.9059265078489
"1010-1010-1011-0101",2.8704984702261e-10,31.6979796621193
"1010-1010-1011-0110",2.95357676926458e-10,31.6568178379464
"1010-1010-1011-0111",9.84907558945842e-10,29.9192926258364
"1010-1010-1011-1000",1.16023141760636e-10,33.0048683575425
"1010-1010-1011-1001",5.12507161999451e-10,30.8617087832626
"1010-1010-1011-1010",4.56357690925167e-10,31.0291159037892
"1010-1010-1011-1011",2.18839698743086e-09,28.7674783791802
"1010-1010-1011-1100",2.51240235368093e-10,31.8902134228698
"1010-1010-1011-1101",1.18630081489085e-09,29.6508829679446
"1010-1010-1011-1110",2.0397154798413e-10,32.1909130243481
"1010-1010-1011-1111",9.84621082052606e-10,29.9197123189422
"1010-1010-1100-0000",4.15105018299164e-10,31.1658045757576
"1010-1010-1100-0001",1.25763356130664e-10,32.8885693257791
"1010-1010-1100-0010",2.65277603136664e-10,31.8117780720542
"1010-1010-1100-0011",4.80708226850239e-10,30.9541194548747
"1010-1010-1100-0100",8.63727833106955e-10,30.108704168527
"1010-1010-1100-0101",1.07142358070316e-10,33.1197519954268
"1010-1010-1100-0110",1.79048058272586e-10,32.378934075765
"1010-1010-1100-0111",1.25763356130664e-10,32.8885693257791
"1010-1010-1100-1000",5.85272292881429e-10,30.6701729665813
"1010-1010-1100-1001",1.79048058272586e-10,32.378934075765
"1010-1010-1100-1010",1.38654816326291e-10,32.7477832180399
"1010-1010-1100-1011",2.65277603136664e-10,31.8117780720542
"1010-1010-1100-1100",8.6859794029197e-10,30.1005924171434
"1010-1010-1100-1101",8.63727833106955e-10,30.108704168527
"1010-1010-1100-1110",5.85272292881429e-10,30.6701729665813
"1010-1010-1100-1111",4.15105018299164e-10,31.1658045757576
"1010-1010-1101-0000",3.39188641591587e-10,31.4571930896855
"1010-1010-1101-0001",2.96503584499403e-10,31.6512314029278
"1010-1010-1101-0010",4.34871923932457e-10,31.098690379899
"1010-1010-1101-0011",1.07085062691668e-09,29.7985956015693
"1010-1010-1101-0100",3.59814977904589e-10,31.3720257064229
"1010-1010-1101-0101",3.54658393826339e-10,31.3928508561002
"1010-1010-1101-0110",3.08249137122084e-10,31.5951840927579
"1010-1010-1101-0111",5.3628474413805e-10,30.7962817357311
"1010-1010-1101-1000",1.4237901593836e-10,32.7095444137522
"1010-1010-1101-1001",4.46044522768667e-10,31.0620932262354
"1010-1010-1101-1010",4.0794309596826e-10,31.1909130243481
"1010-1010-1101-1011",1.12098408323301e-09,29.7325870604137
"1010-1010-1101-1100",2.56969773232816e-10,31.8576822803952
"1010-1010-1101-1101",2.37317458356817e-09,28.650534617094
"1010-1010-1101-1110",5.70661971326386e-10,30.7066445232464
"1010-1010-1101-1111",1.94546458196661e-09,28.9372381383305
"1010-1010-1110-0000",3.09108567801793e-10,31.5911673058265
"1010-1010-1110-0001",2.43791836143953e-10,31.9336311336285
"1010-1010-1110-0010",2.81606786051123e-10,31.7255988489739
"1010-1010-1110-0011",4.85005380248781e-10,30.9412801974188
"1010-1010-1110-0100",7.84373733680545e-10,30.2477397240566
"1010-1010-1110-0101",1.75896812446989e-10,32.4045516099443
"1010-1010-1110-0110",2.97649492072347e-10,31.6456665164103
"1010-1010-1110-0111",1.62145921571654e-10,32.5219882124826
"1010-1010-1110-1000",2.40640590318356e-10,31.9524009376484
"1010-1010-1110-1001",9.22455596220364e-11,33.3357295771999
"1010-1010-1110-1010",3.85597898295841e-10,31.2721837607042
"1010-1010-1110-1011",4.23985801989484e-10,31.1352649947982
"1010-1010-1110-1100",3.98489358491468e-10,31.2247397507722
"1010-1010-1110-1101",5.50035635013384e-10,30.759755859706
"1010-1010-1110-1110",7.96692240089699e-10,30.2252584259678
"1010-1010-1110-1111",6.50589024539269e-10,30.5175344646076
"1010-1010-1111-0000",5.75245601618165e-10,30.6951029013637
"1010-1010-1111-0001",4.23985801989484e-10,31.1352649947982
"1010-1010-1111-0010",4.38309646651291e-10,31.0873305177345
"1010-1010-1111-0011",1.13788621993394e-09,29.7109965477861
"1010-1010-1111-0100",5.48603250547204e-10,30.7635177785022
"1010-1010-1111-0101",3.50934194214269e-10,31.4080804214246
"1010-1010-1111-0110",4.50055199273972e-10,31.0491789900203
"1010-1010-1111-0111",1.39772076209912e-09,29.4142766873885
"1010-1010-1111-1000",1.43524923511305e-10,32.6979796621193
"1010-1010-1111-1001",2.74158386826984e-10,31.7642713408285
"1010-1010-1111-1010",5.89282969386735e-10,30.6603203767895
"1010-1010-1111-1011",1.08345561021907e-09,29.7817128073647
"1010-1010-1111-1100",2.5439148119369e-10,31.8722305889644
"1010-1010-1111-1101",1.86238628292813e-09,29.0002005164997
"1010-1010-1111-1110",6.27670873080378e-10,30.5692726863243
"1010-1010-1111-1111",1.64552327474838e-09,29.1788064214914
"1010-1011-0000-0000",2.45310163678105e-09,28.6027458451856
"1010-1011-0000-0001",1.7059698992212e-09,29.126760662563
